U	5943087	5943738	3R	725081	725732	+
U	5943740	5943745	3R	725733	725738	+
U	5943747	5943796	3R	725739	725788	+
U	5943798	5947857	3R	725789	729848	+
U	6097757	6099366	3R	273533	275142	-
U	6097711	6097755	3R	275144	275188	-
U	6097606	6097709	3R	275190	275293	-
U	6097206	6097227	3R	270364	270385	-
U	6097160	6097204	3R	270386	270430	-
U	6097136	6097158	3R	270431	270453	-
U	6097126	6097134	3R	270454	270462	-
U	6097110	6097125	3R	270464	270479	-
U	6097067	6097108	3R	270480	270521	-
U	6097056	6097066	3R	270523	270533	-
U	6097047	6097055	3R	270535	270543	-
U	6097045	6097045	3R	270544	270544	-
U	6097033	6097043	3R	270546	270556	-
U	6097023	6097031	3R	270557	270565	-
U	6097021	6097021	3R	270566	270566	-
U	6097009	6097019	3R	270568	270578	-
U	6096997	6097007	3R	270580	270590	-
U	6096987	6096995	3R	270592	270600	-
U	6096985	6096985	3R	270601	270601	-
U	6096973	6096983	3R	270603	270613	-
U	6096963	6096971	3R	270614	270622	-
U	6096949	6096961	3R	270623	270635	-
U	6096925	6096947	3R	270636	270658	-
U	6096913	6096923	3R	270659	270669	-
U	6096901	6096911	3R	270670	270680	-
U	6096880	6096900	3R	270682	270702	-
U	6096875	6096879	3R	270704	270708	-
U	6096665	6096873	3R	270709	270917	-
U	6096662	6096664	3R	270919	270921	-
U	6096657	6096660	3R	270922	270925	-
U	6096642	6096655	3R	270927	270940	-
U	6096634	6096636	3R	270946	270948	-
U	6096627	6096628	3R	270954	270955	-
U	6096621	6096625	3R	270957	270961	-
U	6096611	6096620	3R	270963	270972	-
U	6096357	6096609	3R	270974	271226	-
U	6095989	6096355	3R	271228	271594	-
U	6100283	6100310	3R	275445	275472	-
U	6100272	6100282	3R	275474	275484	-
U	6100249	6100270	3R	275485	275506	-
U	6100209	6100248	3R	275508	275547	-
U	6100157	6100208	3R	275558	275609	-
U	6100145	6100155	3R	275610	275620	-
U	6100134	6100144	3R	275622	275632	-
U	6100099	6100132	3R	275633	275666	-
U	6100076	6100098	3R	275668	275690	-
U	6100070	6100075	3R	275692	275697	-
U	6100044	6100068	3R	275698	275722	-
U	6099985	6100042	3R	275723	275780	-
U	6099974	6099984	3R	275782	275792	-
U	6099963	6099973	3R	275794	275804	-
U	6099952	6099962	3R	275806	275816	-
U	6099941	6099951	3R	275818	275828	-
U	6099930	6099940	3R	275830	275840	-
U	6099919	6099929	3R	275842	275852	-
U	6099896	6099918	3R	275854	275876	-
U	6099861	6099895	3R	275878	275912	-
U	6099807	6099860	3R	275914	275967	-
U	6099737	6099805	3R	275968	276036	-
U	6099685	6099735	3R	276037	276087	-
U	6099657	6099683	3R	276088	276114	-
U	6099621	6099655	3R	276115	276149	-
U	6099609	6099619	3R	276150	276160	-
U	6099600	6099607	3R	276161	276168	-
U	6099594	6099599	3R	276170	276175	-
U	6099585	6099592	3R	276176	276183	-
U	6099582	6099584	3R	276189	276191	-
U	6099580	6099581	3R	276197	276198	-
U	6099565	6099579	3R	276200	276214	-
U	6099507	6099564	3R	276216	276273	-
U	6099495	6099505	3R	276274	276284	-
U	6099483	6099493	3R	276285	276295	-
U	6099387	6099481	3R	276296	276390	-
U	6099367	6099385	3R	276391	276409	-
U	6166332	6166845	3R	384689	385202	+
U	6193250	6194926	3R	673493	675169	-
U	6191411	6193248	3R	675170	677007	-
U	6191366	6191410	3R	677009	677053	-
U	6195577	6199117	3R	665123	668663	+
U	6314200	6317999	3R	504826	508625	+
U	6318001	6318071	3R	508626	508696	+
U	6664266	6667524	3R	3101545	3104803	+
U	7104806	7104821	3R	3293543	3293558	+
U	7104822	7104830	3R	3293560	3293568	+
U	7104831	7107459	3R	3293570	3296198	+
U	7107462	7107598	3R	3296199	3296335	+
U	7382490	7383127	3R	393104	393741	+
U	7383919	7385010	3R	394670	395761	+
U	7421382	7421464	3R	3104951	3105033	-
U	7420594	7421381	3R	3105035	3105822	-
U	7666621	7666632	3R	730518	730529	+
U	7666633	7668278	3R	730531	732176	+
U	7668279	7668344	3R	732207	732272	+
U	7668345	7668864	3R	732274	732793	+
U	7668865	7668888	3R	732795	732818	+
U	7788810	7789419	3R	3662062	3662671	+
U	7789420	7789423	3R	3662697	3662700	+
U	7790416	7790943	3R	3663700	3664227	+
U	7907279	7907792	3R	201399	201912	+
U	8463715	8463752	3R	1766541	1766578	+
U	8721407	8722188	3R	621091	621872	+
U	9123483	9124678	3R	2049883	2051078	-
U	9249071	9250235	3R	3422398	3423562	+
U	9292335	9293100	3R	2048156	2048921	+
U	9291944	9292334	3R	2055795	2056185	+
U	9389272	9389831	3R	3815903	3816462	+
U	9468008	9468438	3R	1764082	1764512	+
U	9468439	9468443	3R	1764517	1764521	+
U	9468444	9468444	3R	1764524	1764524	+
U	9468445	9468613	3R	1764527	1764695	+
U	9468614	9468638	3R	1764723	1764747	+
U	9468639	9468774	3R	1764757	1764892	+
U	9468775	9469130	3R	1764894	1765249	+
U	2291703	2293359	3R	276410	278066	-
U	2285871	2291499	3R	278339	283967	-
U	2285839	2285869	3R	283968	283998	-
U	2291634	2291702	3R	252591	252659	-
U	2291600	2291633	3R	252661	252694	-
U	2291578	2291599	3R	252696	252717	-
U	2291576	2291577	3R	252719	252720	-
U	2291556	2291566	3R	252730	252740	-
U	2291534	2291555	3R	252742	252763	-
U	2291516	2291533	3R	252765	252782	-
U	3505066	3505096	3R	201913	201943	-
U	3505054	3505064	3R	201944	201954	-
U	3505042	3505052	3R	201955	201965	-
U	3505030	3505040	3R	201966	201976	-
U	3504995	3505028	3R	201977	202010	-
U	3504984	3504994	3R	202012	202022	-
U	3504973	3504983	3R	202024	202034	-
U	3504951	3504972	3R	202036	202057	-
U	3504749	3504950	3R	202059	202260	-
U	3504744	3504748	3R	202262	202266	-
U	3504734	3504737	3R	202267	202270	-
U	3504716	3504730	3R	202271	202285	-
U	3504702	3504715	3R	202287	202300	-
U	3504693	3504700	3R	202301	202308	-
U	3504658	3504692	3R	202310	202344	-
U	3504647	3504657	3R	202346	202356	-
U	3504636	3504646	3R	202358	202368	-
U	3504625	3504635	3R	202370	202380	-
U	3504602	3504624	3R	202382	202404	-
U	3504591	3504601	3R	202406	202416	-
U	3504580	3504590	3R	202418	202428	-
U	3500034	3504579	3R	202430	206975	-
U	3496998	3497008	3R	210774	210784	-
U	3496859	3496997	3R	210786	210924	-
U	3496848	3496858	3R	210926	210936	-
U	3496842	3496847	3R	210938	210943	-
U	3496840	3496841	3R	210950	210951	-
U	3496772	3496839	3R	210957	211024	-
U	3496749	3496770	3R	211025	211046	-
U	3496736	3496747	3R	211047	211058	-
U	3496724	3496734	3R	211059	211069	-
U	3496688	3496722	3R	211070	211104	-
U	3496640	3496686	3R	211105	211151	-
U	3496584	3496639	3R	211153	211208	-
U	3496550	3496582	3R	211209	211241	-
U	3496538	3496548	3R	211242	211252	-
U	3496517	3496536	3R	211253	211272	-
U	3496459	3496515	3R	211273	211329	-
U	3496434	3496457	3R	211330	211353	-
U	3496411	3496432	3R	211354	211375	-
U	3496345	3496410	3R	211377	211442	-
U	3496334	3496344	3R	211444	211454	-
U	3496324	3496333	3R	211456	211465	-
U	3496276	3496323	3R	211467	211514	-
U	3496266	3496274	3R	211515	211523	-
U	3496196	3496265	3R	211525	211594	-
U	3496185	3496195	3R	211596	211606	-
U	3496152	3496184	3R	211608	211640	-
U	3496129	3496151	3R	211642	211664	-
U	3496118	3496128	3R	211666	211676	-
U	3496107	3496117	3R	211678	211688	-
U	3496091	3496106	3R	211690	211705	-
U	3496074	3496090	3R	211707	211723	-
U	3496017	3496072	3R	211724	211779	-
U	3495985	3496016	3R	211781	211812	-
U	3495972	3495984	3R	211814	211826	-
U	3495961	3495971	3R	211828	211838	-
U	3495928	3495960	3R	211840	211872	-
U	3495916	3495926	3R	211873	211883	-
U	3495902	3495914	3R	211884	211896	-
U	3495895	3495896	3R	211897	211898	-
U	3495870	3495888	3R	211899	211917	-
U	3495858	3495868	3R	211918	211928	-
U	3495852	3495856	3R	211929	211933	-
U	3495846	3495850	3R	211934	211938	-
U	3495835	3495845	3R	211940	211950	-
U	3495823	3495833	3R	211951	211961	-
U	3495813	3495821	3R	211962	211970	-
U	3495807	3495808	3R	211971	211972	-
U	3495802	3495804	3R	211973	211975	-
U	3495792	3495800	3R	211976	211984	-
U	3495776	3495780	3R	211985	211989	-
U	3495718	3495774	3R	211990	212046	-
U	3495706	3495716	3R	212047	212057	-
U	3495696	3495704	3R	212058	212066	-
U	3495682	3495694	3R	212067	212079	-
U	3495672	3495680	3R	212080	212088	-
U	3495661	3495661	3R	212089	212089	-
U	3495603	3495658	3R	212090	212145	-
U	3495591	3495601	3R	212146	212156	-
U	3495544	3495589	3R	212157	212202	-
U	3495532	3495542	3R	212203	212213	-
U	3495509	3495530	3R	212214	212235	-
U	3495405	3495508	3R	212237	212340	-
U	3495403	3495403	3R	212341	212341	-
U	3495382	3495397	3R	212342	212357	-
U	3495370	3495381	3R	212359	212370	-
U	3495358	3495368	3R	212371	212381	-
U	3495347	3495357	3R	212383	212393	-
U	3495324	3495346	3R	212395	212417	-
U	3495258	3495323	3R	212419	212484	-
U	3495247	3495257	3R	212486	212496	-
U	3495236	3495246	3R	212498	212508	-
U	3495192	3495235	3R	212510	212553	-
U	3495180	3495190	3R	212554	212564	-
U	3495135	3495178	3R	212565	212608	-
U	3495101	3495133	3R	212609	212641	-
U	3495023	3495099	3R	212642	212718	-
U	3495020	3495022	3R	212720	212722	-
U	3495013	3495018	3R	212723	212728	-
U	3494978	3495011	3R	212729	212762	-
U	3494966	3494976	3R	212763	212773	-
U	3494862	3494964	3R	212774	212876	-
U	3494850	3494860	3R	212877	212887	-
U	3494805	3494849	3R	212898	212942	-
U	3494783	3494804	3R	212944	212965	-
U	3494772	3494782	3R	212967	212977	-
U	3494761	3494771	3R	212979	212989	-
U	3494739	3494760	3R	212991	213012	-
U	3494728	3494738	3R	213014	213024	-
U	3494651	3494727	3R	213026	213102	-
U	3494636	3494650	3R	213104	213118	-
U	3494607	3494635	3R	213120	213148	-
U	3494573	3494605	3R	213149	213181	-
U	3494563	3494571	3R	213182	213190	-
U	3494538	3494561	3R	213191	213214	-
U	3494514	3494537	3R	213216	213239	-
U	3494510	3494512	3R	213240	213242	-
U	3494461	3494509	3R	213244	213292	-
U	3494453	3494460	3R	213294	213301	-
U	3494438	3494452	3R	213304	213318	-
U	3494404	3494437	3R	213320	213353	-
U	3494391	3494403	3R	213355	213367	-
U	3494381	3494389	3R	213368	213376	-
U	3494369	3494379	3R	213377	213387	-
U	3494346	3494367	3R	213388	213409	-
U	3494311	3494344	3R	213410	213443	-
U	3494305	3494310	3R	213445	213450	-
U	3494210	3494303	3R	213451	213544	-
U	3494199	3494209	3R	213546	213556	-
U	3494188	3494198	3R	213558	213568	-
U	3494177	3494187	3R	213570	213580	-
U	3494132	3494176	3R	213582	213626	-
U	3494121	3494131	3R	213628	213638	-
U	3494099	3494120	3R	213640	213661	-
U	3494065	3494097	3R	213662	213694	-
U	3494057	3494063	3R	213695	213701	-
U	3494007	3494054	3R	213702	213749	-
U	3493949	3494005	3R	213750	213806	-
U	3493915	3493948	3R	213808	213841	-
U	3493908	3493913	3R	213842	213847	-
U	3493860	3493907	3R	213849	213896	-
U	3493848	3493858	3R	213897	213907	-
U	3493814	3493846	3R	213908	213940	-
U	3493802	3493812	3R	213941	213951	-
U	3493790	3493800	3R	213952	213962	-
U	3493774	3493788	3R	213963	213977	-
U	3493733	3493772	3R	213978	214017	-
U	3493721	3493731	3R	214018	214028	-
U	3493716	3493719	3R	214029	214032	-
U	3493697	3493704	3R	214033	214040	-
U	3493686	3493696	3R	214042	214052	-
U	3493636	3493685	3R	214054	214103	-
U	3493576	3493634	3R	214104	214162	-
U	3493568	3493569	3R	214163	214164	-
U	3493552	3493562	3R	214165	214175	-
U	3493540	3493550	3R	214176	214186	-
U	3493517	3493538	3R	214187	214208	-
U	3493495	3493516	3R	214210	214231	-
U	3493484	3493494	3R	214233	214243	-
U	3493473	3493483	3R	214245	214255	-
U	3493451	3493472	3R	214257	214278	-
U	3493441	3493450	3R	214280	214289	-
U	3493429	3493440	3R	214291	214302	-
U	3493418	3493428	3R	214304	214314	-
U	3493385	3493417	3R	214316	214348	-
U	3493381	3493383	3R	214349	214351	-
U	3493352	3493380	3R	214353	214381	-
U	3493341	3493350	3R	214382	214391	-
U	3493318	3493340	3R	214393	214415	-
U	3493306	3493316	3R	214416	214426	-
U	3493195	3493304	3R	214427	214536	-
U	3493184	3493194	3R	214538	214548	-
U	3493146	3493182	3R	214549	214585	-
U	3493138	3493145	3R	214597	214604	-
U	3493068	3493137	3R	214606	214675	-
U	3493052	3493066	3R	214676	214690	-
U	3493049	3493050	3R	214691	214692	-
U	3493034	3493048	3R	214694	214708	-
U	3492977	3493033	3R	214710	214766	-
U	3492966	3492976	3R	214768	214778	-
U	3492954	3492964	3R	214779	214789	-
U	3492821	3492953	3R	214791	214923	-
U	3492810	3492819	3R	214924	214933	-
U	3492809	3492809	3R	214935	214935	-
U	3492792	3492808	3R	214937	214953	-
U	3492765	3492791	3R	214966	214992	-
U	3492730	3492764	3R	214994	215028	-
U	3492706	3492728	3R	215029	215051	-
U	3492705	3492705	3R	215054	215054	-
U	3492700	3492704	3R	215059	215063	-
U	3492694	3492699	3R	215071	215076	-
U	3492592	3492693	3R	215088	215189	-
U	3492587	3492590	3R	215190	215193	-
U	3492575	3492576	3R	215194	215195	-
U	3492546	3492573	3R	215196	215223	-
U	3492455	3492545	3R	215225	215315	-
U	3492424	3492454	3R	215327	215357	-
U	3492330	3492422	3R	215358	215450	-
U	3492306	3492329	3R	215452	215475	-
U	3492305	3492305	3R	215486	215486	-
U	3492244	3492304	3R	215488	215548	-
U	3492239	3492242	3R	215549	215552	-
U	3492225	3492237	3R	215553	215565	-
U	3492213	3492216	3R	215566	215569	-
U	3492191	3492208	3R	215570	215587	-
U	3492180	3492190	3R	215589	215599	-
U	3492158	3492179	3R	215601	215622	-
U	3492135	3492156	3R	215623	215644	-
U	3492025	3492122	3R	215645	215742	-
U	3492012	3492024	3R	215744	215756	-
U	3492005	3492011	3R	215758	215764	-
U	3491990	3492004	3R	215767	215781	-
U	3491980	3491989	3R	215783	215792	-
U	3491970	3491978	3R	215793	215801	-
U	3491967	3491969	3R	215804	215806	-
U	3491942	3491965	3R	215807	215830	-
U	3491932	3491940	3R	215831	215839	-
U	3491920	3491930	3R	215840	215850	-
U	3491908	3491918	3R	215851	215861	-
U	3491896	3491906	3R	215862	215872	-
U	3491875	3491894	3R	215873	215892	-
U	3491860	3491874	3R	215895	215909	-
U	3491857	3491859	3R	215915	215917	-
U	3491855	3491856	3R	215919	215920	-
U	3491839	3491854	3R	215926	215941	-
U	3491759	3491838	3R	215943	216022	-
U	3491747	3491757	3R	216023	216033	-
U	3491741	3491746	3R	216035	216040	-
U	3491692	3491739	3R	216041	216088	-
U	3491683	3491691	3R	216090	216098	-
U	3491659	3491682	3R	216100	216123	-
U	3491647	3491657	3R	216124	216134	-
U	3491639	3491642	3R	216135	216138	-
U	3491628	3491637	3R	216139	216148	-
U	3491593	3491623	3R	216149	216179	-
U	3491577	3491590	3R	216180	216193	-
U	3491565	3491575	3R	216194	216204	-
U	3491466	3491564	3R	216206	216304	-
U	3491427	3491463	3R	216305	216341	-
U	3491415	3491425	3R	216342	216352	-
U	3491370	3491413	3R	216353	216396	-
U	3491348	3491369	3R	216398	216419	-
U	3491326	3491346	3R	216420	216440	-
U	3491318	3491324	3R	216441	216447	-
U	3491258	3491317	3R	216449	216508	-
U	3491235	3491256	3R	216509	216530	-
U	3491228	3491234	3R	216532	216538	-
U	3491224	3491227	3R	216541	216544	-
U	3491200	3491222	3R	216545	216567	-
U	3491165	3491198	3R	216568	216601	-
U	3491159	3491164	3R	216603	216608	-
U	3491154	3491157	3R	216609	216612	-
U	3491142	3491152	3R	216613	216623	-
U	3491096	3491140	3R	216624	216668	-
U	3491085	3491095	3R	216670	216680	-
U	3491063	3491084	3R	216682	216703	-
U	3491030	3491061	3R	216704	216735	-
U	3491006	3491029	3R	216737	216760	-
U	3490995	3491005	3R	216762	216772	-
U	3490978	3490994	3R	216774	216790	-
U	3490973	3490977	3R	216792	216796	-
U	3490896	3490972	3R	216798	216874	-
U	3490874	3490895	3R	216876	216897	-
U	3490850	3490873	3R	216899	216922	-
U	3490819	3490849	3R	216924	216954	-
U	3490791	3490816	3R	216955	216980	-
U	3490782	3490790	3R	216982	216990	-
U	3490757	3490780	3R	216991	217014	-
U	3490750	3490755	3R	217015	217020	-
U	3490746	3490749	3R	217022	217025	-
U	3490738	3490745	3R	217027	217034	-
U	3490702	3490737	3R	217037	217072	-
U	3490690	3490701	3R	217074	217085	-
U	3490668	3490688	3R	217086	217106	-
U	3490653	3490667	3R	217108	217122	-
U	3490633	3490652	3R	217124	217143	-
U	3490538	3490631	3R	217144	217237	-
U	3490527	3490537	3R	217239	217249	-
U	3490516	3490526	3R	217251	217261	-
U	3490505	3490515	3R	217263	217273	-
U	3490494	3490504	3R	217275	217285	-
U	3490477	3490493	3R	217287	217303	-
U	3490475	3490475	3R	217304	217304	-
U	3490422	3490464	3R	217305	217347	-
U	3490390	3490409	3R	217348	217367	-
U	3490324	3490388	3R	217368	217432	-
U	3490319	3490321	3R	217433	217435	-
U	3490238	3490318	3R	217437	217517	-
U	3490196	3490236	3R	217518	217558	-
U	3490169	3490195	3R	217561	217587	-
U	3490145	3490167	3R	217588	217610	-
U	3490096	3490143	3R	217611	217658	-
U	3490085	3490095	3R	217670	217680	-
U	3490061	3490083	3R	217681	217703	-
U	3490013	3490059	3R	217704	217750	-
U	3490002	3490012	3R	217752	217762	-
U	3489991	3490001	3R	217764	217774	-
U	3489982	3489990	3R	217776	217784	-
U	3489979	3489980	3R	217785	217786	-
U	3489968	3489978	3R	217788	217798	-
U	3489957	3489967	3R	217800	217810	-
U	3489935	3489956	3R	217812	217833	-
U	3489923	3489933	3R	217834	217844	-
U	3489911	3489921	3R	217845	217855	-
U	3489888	3489909	3R	217856	217877	-
U	3489865	3489886	3R	217878	217899	-
U	3489853	3489863	3R	217900	217910	-
U	3489843	3489851	3R	217911	217919	-
U	3489819	3489842	3R	217921	217944	-
U	3489799	3489818	3R	217946	217965	-
U	3489794	3489796	3R	217966	217968	-
U	3489715	3489793	3R	217970	218048	-
U	3489701	3489713	3R	218049	218061	-
U	3489678	3489699	3R	218062	218083	-
U	3489671	3489677	3R	218085	218091	-
U	3489670	3489670	3R	218093	218093	-
U	3489668	3489669	3R	218095	218096	-
U	3489655	3489666	3R	218097	218108	-
U	3489644	3489654	3R	218110	218120	-
U	3489502	3489642	3R	218121	218261	-
U	3489436	3489501	3R	218263	218328	-
U	3489422	3489434	3R	218329	218341	-
U	3489398	3489420	3R	218342	218364	-
U	3489372	3489396	3R	218365	218389	-
U	3489362	3489370	3R	218390	218398	-
U	3489348	3489360	3R	218399	218411	-
U	3489327	3489336	3R	218412	218421	-
U	3489316	3489326	3R	218423	218433	-
U	3489305	3489315	3R	218435	218445	-
U	3489294	3489304	3R	218447	218457	-
U	3489284	3489293	3R	218459	218468	-
U	3489279	3489280	3R	218469	218470	-
U	3489239	3489271	3R	218471	218503	-
U	3489201	3489238	3R	218505	218542	-
U	3489197	3489200	3R	218544	218547	-
U	3489190	3489195	3R	218548	218553	-
U	3489134	3489188	3R	218554	218608	-
U	3489111	3489132	3R	218609	218630	-
U	3489100	3489110	3R	218632	218642	-
U	3489078	3489099	3R	218644	218665	-
U	3489067	3489077	3R	218667	218677	-
U	3488987	3489066	3R	218679	218758	-
U	3488980	3488980	3R	218759	218759	-
U	3488964	3488973	3R	218760	218769	-
U	3488956	3488956	3R	218770	218770	-
U	3488862	3488949	3R	218771	218858	-
U	3488851	3488861	3R	218860	218870	-
U	3488840	3488850	3R	218872	218882	-
U	3488829	3488839	3R	218884	218894	-
U	3488817	3488827	3R	218895	218905	-
U	3488805	3488815	3R	218906	218916	-
U	3488793	3488803	3R	218917	218927	-
U	3488744	3488791	3R	218928	218975	-
U	3488725	3488743	3R	218977	218995	-
U	3488634	3488724	3R	218997	219087	-
U	3488624	3488633	3R	219089	219098	-
U	3488600	3488623	3R	219100	219123	-
U	3488577	3488598	3R	219124	219145	-
U	3488565	3488575	3R	219146	219156	-
U	3488553	3488563	3R	219157	219167	-
U	3488541	3488551	3R	219168	219178	-
U	3488478	3488539	3R	219179	219240	-
U	3487312	3488477	3R	219242	220407	-
U	5603792	5604571	3R	712179	712958	+
U	5604572	5610033	3R	719413	724874	+
U	5610035	5610206	3R	724875	725046	+
U	3594528	3594536	Un_CP007072v1	14388	14396	+
U	3594537	3594635	Un_CP007072v1	14398	14496	+
U	3594637	3594725	Un_CP007072v1	14497	14585	+
U	3594727	3595473	Un_CP007072v1	14586	15332	+
U	3595476	3596462	Un_CP007072v1	15333	16319	+
U	3598528	3598988	Un_CP007072v1	16678	17138	+
U	3607399	3608640	Un_CP007072v1	31516	32757	+
U	3608642	3611383	Un_CP007072v1	32758	35499	+
U	3611385	3611442	Un_CP007072v1	35500	35557	+
U	3611444	3611454	Un_CP007072v1	35558	35568	+
U	3611456	3611545	Un_CP007072v1	35569	35658	+
U	3596484	3597876	Un_CP007072v1	11771	13163	+
U	3597897	3598527	Un_CP007072v1	11002	11632	+
U	3930763	3930915	Un_CP007072v1	17378	17530	-
U	3930757	3930762	Un_CP007072v1	17533	17538	-
U	3930733	3930755	Un_CP007072v1	17539	17561	-
U	3930730	3930731	Un_CP007072v1	17562	17563	-
U	3930671	3930727	Un_CP007072v1	17564	17620	-
U	3930636	3930670	Un_CP007072v1	17622	17656	-
U	3930396	3930635	Un_CP007072v1	17658	17897	-
U	3930373	3930395	Un_CP007072v1	17899	17921	-
